"","Exporter","Year","Category","Country","region","subregion","vol","SYear","Category1"
"1","AO","13","P","Angola","Africa","Sub-Saharan Africa",0,0.470031858896132,"No"
"2","AO","14","P","Angola","Africa","Sub-Saharan Africa",0,0.635915813979963,"No"
"3","AO","15","P","Angola","Africa","Sub-Saharan Africa",0,0.801799769063794,"No"
"4","AO","16","3","Angola","Africa","Sub-Saharan Africa",0,0.967683724147625,"No"
"5","AO","17","P","Angola","Africa","Sub-Saharan Africa",226,1.13356767923146,"No"
"6","AO","18","P","Angola","Africa","Sub-Saharan Africa",0,1.29945163431529,"No"
"7","AO","19","P","Angola","Africa","Sub-Saharan Africa",0,1.46533558939912,"No"
"8","AO","20","1","Angola","Africa","Sub-Saharan Africa",0,1.63121954448295,"Yes"
"9","AR","0","1","Argentina","Americas","Latin America and the Caribbean",35361,-1.68645955719367,"Yes"
"10","AR","1","1","Argentina","Americas","Latin America and the Caribbean",48230,-1.52057560210984,"Yes"
"11","AR","2","1","Argentina","Americas","Latin America and the Caribbean",140188,-1.35469164702601,"Yes"
"12","AR","3","1","Argentina","Americas","Latin America and the Caribbean",148693,-1.18880769194218,"Yes"
"13","AR","4","1","Argentina","Americas","Latin America and the Caribbean",97483,-1.02292373685835,"Yes"
"14","AR","5","1","Argentina","Americas","Latin America and the Caribbean",125452,-0.857039781774517,"Yes"
"15","AR","6","1","Argentina","Americas","Latin America and the Caribbean",254300,-0.691155826690686,"Yes"
"16","AR","7","1","Argentina","Americas","Latin America and the Caribbean",392573,-0.525271871606855,"Yes"
"17","AR","8","1","Argentina","Americas","Latin America and the Caribbean",247179,-0.359387916523024,"Yes"
"18","AR","9","1","Argentina","Americas","Latin America and the Caribbean",23033,-0.193503961439192,"Yes"
"19","AR","10","1","Argentina","Americas","Latin America and the Caribbean",58724,-0.0276200063553614,"Yes"
"20","AR","11","1","Argentina","Americas","Latin America and the Caribbean",26,0.13826394872847,"Yes"
"21","AR","12","1","Argentina","Americas","Latin America and the Caribbean",0,0.304147903812301,"Yes"
"22","AR","13","1","Argentina","Americas","Latin America and the Caribbean",115031,0.470031858896132,"Yes"
"23","AR","14","1","Argentina","Americas","Latin America and the Caribbean",0,0.635915813979963,"Yes"
"24","AR","15","1","Argentina","Americas","Latin America and the Caribbean",100,0.801799769063794,"Yes"
"25","AR","16","1","Argentina","Americas","Latin America and the Caribbean",4399,0.967683724147625,"Yes"
"26","AR","17","1","Argentina","Americas","Latin America and the Caribbean",11853,1.13356767923146,"Yes"
"27","AR","18","1","Argentina","Americas","Latin America and the Caribbean",0,1.29945163431529,"Yes"
"28","AR","19","1","Argentina","Americas","Latin America and the Caribbean",10260,1.46533558939912,"Yes"
"29","AR","20","1","Argentina","Americas","Latin America and the Caribbean",1964,1.63121954448295,"Yes"
"30","AU","0","1","Australia","Oceania","Australia and New Zealand",0,-1.68645955719367,"Yes"
"31","AU","1","1","Australia","Oceania","Australia and New Zealand",0,-1.52057560210984,"Yes"
"32","AU","2","1","Australia","Oceania","Australia and New Zealand",0,-1.35469164702601,"Yes"
"33","AU","3","1","Australia","Oceania","Australia and New Zealand",0,-1.18880769194218,"Yes"
"34","AU","4","1","Australia","Oceania","Australia and New Zealand",0,-1.02292373685835,"Yes"
"35","AU","5","1","Australia","Oceania","Australia and New Zealand",0,-0.857039781774517,"Yes"
"36","AU","6","1","Australia","Oceania","Australia and New Zealand",1,-0.691155826690686,"Yes"
"37","AU","7","1","Australia","Oceania","Australia and New Zealand",0,-0.525271871606855,"Yes"
"38","AU","8","1","Australia","Oceania","Australia and New Zealand",0,-0.359387916523024,"Yes"
"39","AU","9","1","Australia","Oceania","Australia and New Zealand",8,-0.193503961439192,"Yes"
"40","AU","10","1","Australia","Oceania","Australia and New Zealand",7,-0.0276200063553614,"Yes"
"41","AU","11","1","Australia","Oceania","Australia and New Zealand",0,0.13826394872847,"Yes"
"42","AU","12","1","Australia","Oceania","Australia and New Zealand",0,0.304147903812301,"Yes"
"43","AU","13","1","Australia","Oceania","Australia and New Zealand",0,0.470031858896132,"Yes"
"44","AU","14","1","Australia","Oceania","Australia and New Zealand",4,0.635915813979963,"Yes"
"45","AU","15","1","Australia","Oceania","Australia and New Zealand",24,0.801799769063794,"Yes"
"46","AU","16","1","Australia","Oceania","Australia and New Zealand",2,0.967683724147625,"Yes"
"47","AU","17","1","Australia","Oceania","Australia and New Zealand",0,1.13356767923146,"Yes"
"48","AU","18","1","Australia","Oceania","Australia and New Zealand",0,1.29945163431529,"Yes"
"49","AU","19","1","Australia","Oceania","Australia and New Zealand",0,1.46533558939912,"Yes"
"50","AU","20","1","Australia","Oceania","Australia and New Zealand",0,1.63121954448295,"Yes"
"51","BH","12","P","Bahrain","Asia","Western Asia",0,0.304147903812301,"No"
"52","BH","13","P","Bahrain","Asia","Western Asia",0,0.470031858896132,"No"
"53","BH","14","P","Bahrain","Asia","Western Asia",0,0.635915813979963,"No"
"54","BH","15","P","Bahrain","Asia","Western Asia",1,0.801799769063794,"No"
"55","BH","16","P","Bahrain","Asia","Western Asia",0,0.967683724147625,"No"
"56","BH","17","P","Bahrain","Asia","Western Asia",0,1.13356767923146,"No"
"57","BH","18","P","Bahrain","Asia","Western Asia",0,1.29945163431529,"No"
"58","BH","19","P","Bahrain","Asia","Western Asia",0,1.46533558939912,"No"
"59","BH","20","3","Bahrain","Asia","Western Asia",0,1.63121954448295,"No"
"60","BY","0","3","Belarus","Europe","Eastern Europe",1,-1.68645955719367,"No"
"61","BY","1","3","Belarus","Europe","Eastern Europe",10,-1.52057560210984,"No"
"62","BY","2","3","Belarus","Europe","Eastern Europe",0,-1.35469164702601,"No"
"63","BY","3","3","Belarus","Europe","Eastern Europe",0,-1.18880769194218,"No"
"64","BY","4","3","Belarus","Europe","Eastern Europe",0,-1.02292373685835,"No"
"65","BY","5","3","Belarus","Europe","Eastern Europe",0,-0.857039781774517,"No"
"66","BY","6","3","Belarus","Europe","Eastern Europe",0,-0.691155826690686,"No"
"67","BY","7","2","Belarus","Europe","Eastern Europe",0,-0.525271871606855,"No"
"68","BY","8","2","Belarus","Europe","Eastern Europe",0,-0.359387916523024,"No"
"69","BY","9","2","Belarus","Europe","Eastern Europe",0,-0.193503961439192,"No"
"70","BY","10","2","Belarus","Europe","Eastern Europe",0,-0.0276200063553614,"No"
"71","BY","11","2","Belarus","Europe","Eastern Europe",0,0.13826394872847,"No"
"72","BY","12","2","Belarus","Europe","Eastern Europe",0,0.304147903812301,"No"
"73","BY","13","2","Belarus","Europe","Eastern Europe",0,0.470031858896132,"No"
"74","BY","14","2","Belarus","Europe","Eastern Europe",0,0.635915813979963,"No"
"75","BY","15","2","Belarus","Europe","Eastern Europe",0,0.801799769063794,"No"
"76","BY","16","2","Belarus","Europe","Eastern Europe",0,0.967683724147625,"No"
"77","BY","17","2","Belarus","Europe","Eastern Europe",0,1.13356767923146,"No"
"78","BY","18","2","Belarus","Europe","Eastern Europe",0,1.29945163431529,"No"
"79","BY","19","2","Belarus","Europe","Eastern Europe",0,1.46533558939912,"No"
"80","BY","20","2","Belarus","Europe","Eastern Europe",0,1.63121954448295,"No"
"81","BZ","0","3","Belize","Americas","Latin America and the Caribbean",0,-1.68645955719367,"No"
"82","BZ","1","3","Belize","Americas","Latin America and the Caribbean",0,-1.52057560210984,"No"
"83","BZ","2","3","Belize","Americas","Latin America and the Caribbean",0,-1.35469164702601,"No"
"84","BZ","3","3","Belize","Americas","Latin America and the Caribbean",0,-1.18880769194218,"No"
"85","BZ","4","3","Belize","Americas","Latin America and the Caribbean",2,-1.02292373685835,"No"
"86","BZ","5","3","Belize","Americas","Latin America and the Caribbean",0,-0.857039781774517,"No"
"87","BZ","6","3","Belize","Americas","Latin America and the Caribbean",0,-0.691155826690686,"No"
"88","BZ","7","3","Belize","Americas","Latin America and the Caribbean",0,-0.525271871606855,"No"
"89","BZ","8","3","Belize","Americas","Latin America and the Caribbean",0,-0.359387916523024,"No"
"90","BZ","9","3","Belize","Americas","Latin America and the Caribbean",0,-0.193503961439192,"No"
"91","BZ","10","3","Belize","Americas","Latin America and the Caribbean",0,-0.0276200063553614,"No"
"92","BZ","11","3","Belize","Americas","Latin America and the Caribbean",0,0.13826394872847,"No"
"93","BZ","12","3","Belize","Americas","Latin America and the Caribbean",3,0.304147903812301,"No"
"94","BZ","13","3","Belize","Americas","Latin America and the Caribbean",0,0.470031858896132,"No"
"95","BZ","14","3","Belize","Americas","Latin America and the Caribbean",0,0.635915813979963,"No"
"96","BZ","15","P","Belize","Americas","Latin America and the Caribbean",0,0.801799769063794,"No"
"97","BZ","16","3","Belize","Americas","Latin America and the Caribbean",0,0.967683724147625,"No"
"98","BZ","17","3","Belize","Americas","Latin America and the Caribbean",0,1.13356767923146,"No"
"99","BZ","18","3","Belize","Americas","Latin America and the Caribbean",0,1.29945163431529,"No"
"100","BZ","19","3","Belize","Americas","Latin America and the Caribbean",0,1.46533558939912,"No"
"101","BZ","20","3","Belize","Americas","Latin America and the Caribbean",0,1.63121954448295,"No"
"102","BJ","0","2","Benin","Africa","Sub-Saharan Africa",1,-1.68645955719367,"No"
"103","BJ","1","2","Benin","Africa","Sub-Saharan Africa",0,-1.52057560210984,"No"
"104","BJ","2","2","Benin","Africa","Sub-Saharan Africa",0,-1.35469164702601,"No"
"105","BJ","3","2","Benin","Africa","Sub-Saharan Africa",0,-1.18880769194218,"No"
"106","BJ","4","2","Benin","Africa","Sub-Saharan Africa",0,-1.02292373685835,"No"
"107","BJ","5","2","Benin","Africa","Sub-Saharan Africa",3,-0.857039781774517,"No"
"108","BJ","6","2","Benin","Africa","Sub-Saharan Africa",0,-0.691155826690686,"No"
"109","BJ","7","2","Benin","Africa","Sub-Saharan Africa",0,-0.525271871606855,"No"
"110","BJ","8","2","Benin","Africa","Sub-Saharan Africa",0,-0.359387916523024,"No"
"111","BJ","9","2","Benin","Africa","Sub-Saharan Africa",0,-0.193503961439192,"No"
"112","BJ","10","2","Benin","Africa","Sub-Saharan Africa",0,-0.0276200063553614,"No"
"113","BJ","11","2","Benin","Africa","Sub-Saharan Africa",37,0.13826394872847,"No"
"114","BJ","12","2","Benin","Africa","Sub-Saharan Africa",2,0.304147903812301,"No"
"115","BJ","13","2","Benin","Africa","Sub-Saharan Africa",52,0.470031858896132,"No"
"116","BJ","14","2","Benin","Africa","Sub-Saharan Africa",113,0.635915813979963,"No"
"117","BJ","15","2","Benin","Africa","Sub-Saharan Africa",4,0.801799769063794,"No"
"118","BJ","16","2","Benin","Africa","Sub-Saharan Africa",34,0.967683724147625,"No"
"119","BJ","17","2","Benin","Africa","Sub-Saharan Africa",0,1.13356767923146,"No"
"120","BJ","18","2","Benin","Africa","Sub-Saharan Africa",285,1.29945163431529,"No"
"121","BJ","19","2","Benin","Africa","Sub-Saharan Africa",190,1.46533558939912,"No"
"122","BJ","20","2","Benin","Africa","Sub-Saharan Africa",10,1.63121954448295,"No"
"123","BO","0","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-1.68645955719367,"No"
"124","BO","1","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-1.52057560210984,"No"
"125","BO","2","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-1.35469164702601,"No"
"126","BO","3","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-1.18880769194218,"No"
"127","BO","4","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-1.02292373685835,"No"
"128","BO","5","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",400,-0.857039781774517,"No"
"129","BO","6","3","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-0.691155826690686,"No"
"130","BO","7","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",1000,-0.525271871606855,"No"
"131","BO","8","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",5700,-0.359387916523024,"No"
"132","BO","9","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-0.193503961439192,"No"
"133","BO","10","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,-0.0276200063553614,"No"
"134","BO","11","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,0.13826394872847,"No"
"135","BO","12","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,0.304147903812301,"No"
"136","BO","13","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,0.470031858896132,"No"
"137","BO","14","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,0.635915813979963,"No"
"138","BO","15","2","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,0.801799769063794,"No"
"139","BO","16","1","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,0.967683724147625,"Yes"
"140","BO","17","1","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,1.13356767923146,"Yes"
"141","BO","18","1","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,1.29945163431529,"Yes"
"142","BO","19","1","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,1.46533558939912,"Yes"
"143","BO","20","1","Bolivia (Plurinational State of)","Americas","Latin America and the Caribbean",0,1.63121954448295,"Yes"
"144","BW","0","2","Botswana","Africa","Sub-Saharan Africa",56,-1.68645955719367,"No"
"145","BW","1","2","Botswana","Africa","Sub-Saharan Africa",0,-1.52057560210984,"No"
"146","BW","2","2","Botswana","Africa","Sub-Saharan Africa",0,-1.35469164702601,"No"
"147","BW","3","2","Botswana","Africa","Sub-Saharan Africa",0,-1.18880769194218,"No"
"148","BW","4","2","Botswana","Africa","Sub-Saharan Africa",0,-1.02292373685835,"No"
"149","BW","5","2","Botswana","Africa","Sub-Saharan Africa",0,-0.857039781774517,"No"
"150","BW","6","2","Botswana","Africa","Sub-Saharan Africa",0,-0.691155826690686,"No"
"151","BW","7","2","Botswana","Africa","Sub-Saharan Africa",0,-0.525271871606855,"No"
"152","BW","8","2","Botswana","Africa","Sub-Saharan Africa",3263,-0.359387916523024,"No"
"153","BW","9","2","Botswana","Africa","Sub-Saharan Africa",0,-0.193503961439192,"No"
"154","BW","10","2","Botswana","Africa","Sub-Saharan Africa",9,-0.0276200063553614,"No"
"155","BW","11","2","Botswana","Africa","Sub-Saharan Africa",27,0.13826394872847,"No"
"156","BW","12","2","Botswana","Africa","Sub-Saharan Africa",101,0.304147903812301,"No"
"157","BW","13","2","Botswana","Africa","Sub-Saharan Africa",20,0.470031858896132,"No"
"158","BW","14","2","Botswana","Africa","Sub-Saharan Africa",12,0.635915813979963,"No"
"159","BW","15","2","Botswana","Africa","Sub-Saharan Africa",22,0.801799769063794,"No"
"160","BW","16","2","Botswana","Africa","Sub-Saharan Africa",11,0.967683724147625,"No"
"161","BW","17","2","Botswana","Africa","Sub-Saharan Africa",9,1.13356767923146,"No"
"162","BW","18","2","Botswana","Africa","Sub-Saharan Africa",5,1.29945163431529,"No"
"163","BW","19","2","Botswana","Africa","Sub-Saharan Africa",17,1.46533558939912,"No"
"164","BW","20","2","Botswana","Africa","Sub-Saharan Africa",0,1.63121954448295,"No"
"165","BR","0","P","Brazil","Americas","Latin America and the Caribbean",0,-1.68645955719367,"No"
"166","BR","1","P","Brazil","Americas","Latin America and the Caribbean",0,-1.52057560210984,"No"
"167","BR","2","P","Brazil","Americas","Latin America and the Caribbean",0,-1.35469164702601,"No"
"168","BR","3","P","Brazil","Americas","Latin America and the Caribbean",0,-1.18880769194218,"No"
"169","BR","4","2","Brazil","Americas","Latin America and the Caribbean",0,-1.02292373685835,"No"
"170","BR","5","1","Brazil","Americas","Latin America and the Caribbean",17,-0.857039781774517,"Yes"
"171","BR","6","1","Brazil","Americas","Latin America and the Caribbean",0,-0.691155826690686,"Yes"
"172","BR","7","1","Brazil","Americas","Latin America and the Caribbean",0,-0.525271871606855,"Yes"
"173","BR","8","1","Brazil","Americas","Latin America and the Caribbean",0,-0.359387916523024,"Yes"
"174","BR","9","1","Brazil","Americas","Latin America and the Caribbean",0,-0.193503961439192,"Yes"
"175","BR","10","1","Brazil","Americas","Latin America and the Caribbean",0,-0.0276200063553614,"Yes"
"176","BR","11","1","Brazil","Americas","Latin America and the Caribbean",0,0.13826394872847,"Yes"
"177","BR","12","1","Brazil","Americas","Latin America and the Caribbean",0,0.304147903812301,"Yes"
"178","BR","13","1","Brazil","Americas","Latin America and the Caribbean",0,0.470031858896132,"Yes"
"179","BR","14","1","Brazil","Americas","Latin America and the Caribbean",0,0.635915813979963,"Yes"
"180","BR","15","1","Brazil","Americas","Latin America and the Caribbean",0,0.801799769063794,"Yes"
"181","BR","16","1","Brazil","Americas","Latin America and the Caribbean",0,0.967683724147625,"Yes"
"182","BR","17","1","Brazil","Americas","Latin America and the Caribbean",0,1.13356767923146,"Yes"
"183","BR","18","1","Brazil","Americas","Latin America and the Caribbean",0,1.29945163431529,"Yes"
"184","BR","19","1","Brazil","Americas","Latin America and the Caribbean",0,1.46533558939912,"Yes"
"185","BR","20","1","Brazil","Americas","Latin America and the Caribbean",0,1.63121954448295,"Yes"
"186","VG","0","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-1.68645955719367,"No"
"187","VG","1","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-1.52057560210984,"No"
"188","VG","2","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-1.35469164702601,"No"
"189","VG","3","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-1.18880769194218,"No"
"190","VG","4","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-1.02292373685835,"No"
"191","VG","5","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-0.857039781774517,"No"
"192","VG","6","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-0.691155826690686,"No"
"193","VG","7","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-0.525271871606855,"No"
"194","VG","8","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-0.359387916523024,"No"
"195","VG","9","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-0.193503961439192,"No"
"196","VG","10","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,-0.0276200063553614,"No"
"197","VG","11","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,0.13826394872847,"No"
"198","VG","12","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,0.304147903812301,"No"
"199","VG","13","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,0.470031858896132,"No"
"200","VG","14","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",14,0.635915813979963,"No"
"201","VG","15","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",6,0.801799769063794,"No"
"202","VG","16","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,0.967683724147625,"No"
"203","VG","17","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,1.13356767923146,"No"
"204","VG","18","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,1.29945163431529,"No"
"205","VG","19","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,1.46533558939912,"No"
"206","VG","20","2","Virgin Islands (British)","Americas","Latin America and the Caribbean",0,1.63121954448295,"No"
"207","BG","0","2","Bulgaria","Europe","Eastern Europe",1500,-1.68645955719367,"No"
"208","BG","1","2","Bulgaria","Europe","Eastern Europe",0,-1.52057560210984,"No"
"209","BG","2","2","Bulgaria","Europe","Eastern Europe",1096,-1.35469164702601,"No"
"210","BG","3","2","Bulgaria","Europe","Eastern Europe",0,-1.18880769194218,"No"
"211","BG","4","2","Bulgaria","Europe","Eastern Europe",0,-1.02292373685835,"No"
"212","BG","5","1","Bulgaria","Europe","Eastern Europe",0,-0.857039781774517,"Yes"
"213","BG","6","1","Bulgaria","Europe","Eastern Europe",0,-0.691155826690686,"Yes"
"214","BG","7","1","Bulgaria","Europe","Eastern Europe",0,-0.525271871606855,"Yes"
"215","BG","8","1","Bulgaria","Europe","Eastern Europe",0,-0.359387916523024,"Yes"
"216","BG","9","1","Bulgaria","Europe","Eastern Europe",1,-0.193503961439192,"Yes"
"217","BG","10","1","Bulgaria","Europe","Eastern Europe",0,-0.0276200063553614,"Yes"
"218","BG","11","1","Bulgaria","Europe","Eastern Europe",0,0.13826394872847,"Yes"
"219","BG","12","1","Bulgaria","Europe","Eastern Europe",0,0.304147903812301,"Yes"
"220","BG","13","1","Bulgaria","Europe","Eastern Europe",0,0.470031858896132,"Yes"
"221","BG","14","1","Bulgaria","Europe","Eastern Europe",0,0.635915813979963,"Yes"
"222","BG","15","1","Bulgaria","Europe","Eastern Europe",0,0.801799769063794,"Yes"
"223","BG","16","1","Bulgaria","Europe","Eastern Europe",0,0.967683724147625,"Yes"
"224","BG","17","1","Bulgaria","Europe","Eastern Europe",0,1.13356767923146,"Yes"
"225","BG","18","1","Bulgaria","Europe","Eastern Europe",0,1.29945163431529,"Yes"
"226","BG","19","1","Bulgaria","Europe","Eastern Europe",0,1.46533558939912,"Yes"
"227","BG","20","1","Bulgaria","Europe","Eastern Europe",0,1.63121954448295,"Yes"
"228","BF","0","2","Burkina Faso","Africa","Sub-Saharan Africa",0,-1.68645955719367,"No"
"229","BF","1","2","Burkina Faso","Africa","Sub-Saharan Africa",0,-1.52057560210984,"No"
"230","BF","2","2","Burkina Faso","Africa","Sub-Saharan Africa",0,-1.35469164702601,"No"
"231","BF","3","2","Burkina Faso","Africa","Sub-Saharan Africa",1,-1.18880769194218,"No"
"232","BF","4","2","Burkina Faso","Africa","Sub-Saharan Africa",0,-1.02292373685835,"No"
"233","BF","5","2","Burkina Faso","Africa","Sub-Saharan Africa",1,-0.857039781774517,"No"
"234","BF","6","2","Burkina Faso","Africa","Sub-Saharan Africa",0,-0.691155826690686,"No"
"235","BF","7","2","Burkina Faso","Africa","Sub-Saharan Africa",0,-0.525271871606855,"No"
"236","BF","8","2","Burkina Faso","Africa","Sub-Saharan Africa",4,-0.359387916523024,"No"
"237","BF","9","2","Burkina Faso","Africa","Sub-Saharan Africa",1,-0.193503961439192,"No"
"238","BF","10","2","Burkina Faso","Africa","Sub-Saharan Africa",3,-0.0276200063553614,"No"
"239","BF","11","2","Burkina Faso","Africa","Sub-Saharan Africa",0,0.13826394872847,"No"
"240","BF","12","2","Burkina Faso","Africa","Sub-Saharan Africa",0,0.304147903812301,"No"
"241","BF","13","2","Burkina Faso","Africa","Sub-Saharan Africa",0,0.470031858896132,"No"
"242","BF","14","2","Burkina Faso","Africa","Sub-Saharan Africa",0,0.635915813979963,"No"
"243","BF","15","2","Burkina Faso","Africa","Sub-Saharan Africa",0,0.801799769063794,"No"
"244","BF","16","2","Burkina Faso","Africa","Sub-Saharan Africa",0,0.967683724147625,"No"
"245","BF","17","2","Burkina Faso","Africa","Sub-Saharan Africa",0,1.13356767923146,"No"
"246","BF","18","2","Burkina Faso","Africa","Sub-Saharan Africa",0,1.29945163431529,"No"
"247","BF","19","2","Burkina Faso","Africa","Sub-Saharan Africa",0,1.46533558939912,"No"
"248","BF","20","2","Burkina Faso","Africa","Sub-Saharan Africa",0,1.63121954448295,"No"
"249","KH","0","3","Cambodia","Asia","South-eastern Asia",361,-1.68645955719367,"No"
"250","KH","1","3","Cambodia","Asia","South-eastern Asia",0,-1.52057560210984,"No"
"251","KH","2","3","Cambodia","Asia","South-eastern Asia",0,-1.35469164702601,"No"
"252","KH","3","3","Cambodia","Asia","South-eastern Asia",0,-1.18880769194218,"No"
"253","KH","4","3","Cambodia","Asia","South-eastern Asia",0,-1.02292373685835,"No"
"254","KH","5","3","Cambodia","Asia","South-eastern Asia",0,-0.857039781774517,"No"
"255","KH","6","3","Cambodia","Asia","South-eastern Asia",0,-0.691155826690686,"No"
"256","KH","7","1","Cambodia","Asia","South-eastern Asia",0,-0.525271871606855,"Yes"
"257","KH","8","1","Cambodia","Asia","South-eastern Asia",0,-0.359387916523024,"Yes"
"258","KH","9","1","Cambodia","Asia","South-eastern Asia",0,-0.193503961439192,"Yes"
"259","KH","10","1","Cambodia","Asia","South-eastern Asia",0,-0.0276200063553614,"Yes"
"260","KH","11","1","Cambodia","Asia","South-eastern Asia",0,0.13826394872847,"Yes"
"261","KH","12","1","Cambodia","Asia","South-eastern Asia",0,0.304147903812301,"Yes"
"262","KH","13","1","Cambodia","Asia","South-eastern Asia",0,0.470031858896132,"Yes"
"263","KH","14","1","Cambodia","Asia","South-eastern Asia",0,0.635915813979963,"Yes"
"264","KH","15","1","Cambodia","Asia","South-eastern Asia",0,0.801799769063794,"Yes"
"265","KH","16","1","Cambodia","Asia","South-eastern Asia",0,0.967683724147625,"Yes"
"266","KH","17","1","Cambodia","Asia","South-eastern Asia",0,1.13356767923146,"Yes"
"267","KH","18","1","Cambodia","Asia","South-eastern Asia",0,1.29945163431529,"Yes"
"268","KH","19","1","Cambodia","Asia","South-eastern Asia",0,1.46533558939912,"Yes"
"269","KH","20","1","Cambodia","Asia","South-eastern Asia",0,1.63121954448295,"Yes"
"270","CM","0","2","Cameroon","Africa","Sub-Saharan Africa",46,-1.68645955719367,"No"
"271","CM","1","2","Cameroon","Africa","Sub-Saharan Africa",10,-1.52057560210984,"No"
"272","CM","2","2","Cameroon","Africa","Sub-Saharan Africa",0,-1.35469164702601,"No"
"273","CM","3","2","Cameroon","Africa","Sub-Saharan Africa",0,-1.18880769194218,"No"
"274","CM","4","2","Cameroon","Africa","Sub-Saharan Africa",0,-1.02292373685835,"No"
"275","CM","5","2","Cameroon","Africa","Sub-Saharan Africa",7,-0.857039781774517,"No"
"276","CM","6","2","Cameroon","Africa","Sub-Saharan Africa",75,-0.691155826690686,"No"
"277","CM","7","1","Cameroon","Africa","Sub-Saharan Africa",98,-0.525271871606855,"Yes"
"278","CM","8","1","Cameroon","Africa","Sub-Saharan Africa",0,-0.359387916523024,"Yes"
"279","CM","9","1","Cameroon","Africa","Sub-Saharan Africa",19,-0.193503961439192,"Yes"
"280","CM","10","1","Cameroon","Africa","Sub-Saharan Africa",0,-0.0276200063553614,"Yes"
"281","CM","11","1","Cameroon","Africa","Sub-Saharan Africa",0,0.13826394872847,"Yes"
"282","CM","12","1","Cameroon","Africa","Sub-Saharan Africa",0,0.304147903812301,"Yes"
"283","CM","13","1","Cameroon","Africa","Sub-Saharan Africa",0,0.470031858896132,"Yes"
"284","CM","14","1","Cameroon","Africa","Sub-Saharan Africa",0,0.635915813979963,"Yes"
"285","CM","15","1","Cameroon","Africa","Sub-Saharan Africa",0,0.801799769063794,"Yes"
"286","CM","16","1","Cameroon","Africa","Sub-Saharan Africa",0,0.967683724147625,"Yes"
"287","CM","17","1","Cameroon","Africa","Sub-Saharan Africa",0,1.13356767923146,"Yes"
"288","CM","18","1","Cameroon","Africa","Sub-Saharan Africa",0,1.29945163431529,"Yes"
"289","CM","19","1","Cameroon","Africa","Sub-Saharan Africa",0,1.46533558939912,"Yes"
"290","CM","20","1","Cameroon","Africa","Sub-Saharan Africa",0,1.63121954448295,"Yes"
"291","CA","0","1","Canada","Americas","Northern America",56041,-1.68645955719367,"Yes"
"292","CA","1","1","Canada","Americas","Northern America",48991,-1.52057560210984,"Yes"
"293","CA","2","1","Canada","Americas","Northern America",46410,-1.35469164702601,"Yes"
"294","CA","3","1","Canada","Americas","Northern America",47187,-1.18880769194218,"Yes"
"295","CA","4","1","Canada","Americas","Northern America",45619,-1.02292373685835,"Yes"
"296","CA","5","1","Canada","Americas","Northern America",41092,-0.857039781774517,"Yes"
"297","CA","6","1","Canada","Americas","Northern America",30278,-0.691155826690686,"Yes"
"298","CA","7","1","Canada","Americas","Northern America",30804,-0.525271871606855,"Yes"
