"","species","country","ISO","status","threat","threat_no_DD","Traded","prod","pet","pet_prod","UT_trade","Cites_trade","HC_trade","IUCN_text_trade","Source","taxa","Order","Family","genus","phyloname","phyloFamily","Body","ED","ED_95_taxa","ED_95_fam","Cites_type","Cites_purpose","Cites_pet","Cites_prod","UT_type","UT_trade_inter","UT_trade_nat","UT_trade_local","UT_trade_all","Cites_year","Cites_appendices","Cites_name","TradeCitesOrg","AppIcites","AppIIcites","AppIIIcites","AppNcites","Cites_splus","Cites_splus_listing","Cites_splus_name","Cites_lookalike","lookalike_only","API","HC_checked","HC_checked_by","keyword","IUCN_text_checked"
"104","Sanguirana albotuberculata","Philippines","PH","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Sanguirana","Sanguirana albotuberculata","Ranidae",NA,22.0730711096651,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"105","Platymantis pseudodorsalis","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ceratobatrachidae","Platymantis","Platymantis pseudodorsalis","Ceratobatrachidae",29.8,30.6743093906527,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"106","Platymantis sierramadrensis","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ceratobatrachidae","Platymantis","Platymantis sierramadrensis","Ceratobatrachidae",38.5083101387507,15.0520416878054,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"107","Sanguirana albotuberculata","Philippines","PH","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Sanguirana","Sanguirana albotuberculata","Ranidae",NA,22.0730711096651,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"108","Kurixalus appendiculatus","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Kurixalus","Kurixalus appendiculatus","Rhacophoridae",NA,47.1491404924952,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"109","Hylarana erythraea","Philippines","PH","LC",0,0,1,1,1,"pet/prod",1,0,1,1,"IUCN","Amphibian","Anura","Ranidae","Hylarana","Hylarana erythraea","Ranidae",75,15.3493238894085,"no","no",NA,NA,0,0,"Food - human, Pets/display animals, horticulture",1,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,NA,NA,1,1
"110","Sanguirana igorota","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Sanguirana","Sanguirana igorota","Ranidae",NA,8.33307606776627,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"111","Pulchrana mangyanum","Philippines","PH","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana mangyanum","Ranidae",NA,5.22610589862846,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"112","Pulchrana mangyanum","Philippines","PH","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana mangyanum","Ranidae",NA,5.22610589862846,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"113","Sanguirana luzonensis","Philippines","PH","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Sanguirana","Sanguirana luzonensis","Ranidae",NA,9.81340343816627,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"114","Sanguirana luzonensis","Philippines","PH","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Sanguirana","Sanguirana luzonensis","Ranidae",NA,9.81340343816627,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"115","Pulchrana moellendorffi","Philippines","PH","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana moellendorffi","Ranidae",NA,9.88906890465692,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"116","Pulchrana moellendorffi","Philippines","PH","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana moellendorffi","Ranidae",NA,9.88906890465692,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"117","Nyctixalus pictus","Philippines","PH","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Nyctixalus","Nyctixalus pictus","Rhacophoridae",35,37.3518947822113,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"118","Philautus acutirostris","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus acutirostris","Rhacophoridae",38.5083101387507,12.0930783316152,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"119","Philautus acutirostris","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus acutirostris","Rhacophoridae",38.5083101387507,12.0930783316152,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"120","Philautus acutirostris","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus acutirostris","Rhacophoridae",38.5083101387507,12.0930783316152,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"121","Polypedates macrotis","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Polypedates","Polypedates macrotis","Rhacophoridae",85,17.6900599880982,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"122","Rhacophorus bimaculatus","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Rhacophorus","Rhacophorus bimaculatus","Rhacophoridae",46.4928706208311,21.2978259673464,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"123","Rhacophorus bimaculatus","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Rhacophorus","Rhacophorus bimaculatus","Rhacophoridae",46.4928706208311,21.2978259673464,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"124","Rhacophorus bimaculatus","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Rhacophorus","Rhacophorus bimaculatus","Rhacophoridae",46.4928706208311,21.2978259673464,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"125","Philautus surdus","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus surdus","Rhacophoridae",38.4,12.0930783316152,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"126","Philautus worcesteri","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus worcesteri","Rhacophoridae",44,23.0353787052303,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"127","Polypedates leucomystax","Philippines","PH","LC",0,0,1,0,1,"pet",1,0,0,1,"IUCN","Amphibian","Anura","Rhacophoridae","Polypedates","Polypedates leucomystax","Rhacophoridae",80,6.72430410021864,"no","no",NA,NA,0,0,"Medicine - human & veterinary, Pets/display animals, horticulture, Food - human",1,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"128","Ichthyophis weberi","Philippines","PH","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Gymnophiona","Ichthyophiidae","Ichthyophis","Caudacaecilia weberi","Ichthyophiidae",NA,34.70456969175,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"129","Platymantis paengi","Philippines","PH","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ceratobatrachidae","Platymantis","Platymantis paengi","Ceratobatrachidae",34.3,56.7497714418869,"yes","yes",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"130","Platymantis diesmosi","Philippines","PH","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ceratobatrachidae","Platymantis","Platymantis diesmosi","Ceratobatrachidae",52.7,15.9480159856215,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"131","Philautus everetti","Philippines","PH","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus everetti","Rhacophoridae",NA,46.5884094177403,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"132","Pulchrana grandocula","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana grandocula","Ranidae",NA,8.33898546576384,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"133","Pulchrana grandocula","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana grandocula","Ranidae",NA,8.33898546576384,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"134","Nyctixalus spinosus","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Nyctixalus","Nyctixalus spinosus","Rhacophoridae",46.4928706208311,48.5037233144226,"yes","yes",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"135","Nyctixalus spinosus","Philippines","PH","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Nyctixalus","Nyctixalus spinosus","Rhacophoridae",46.4928706208311,48.5037233144226,"yes","yes",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"136","Fejervarya cancrivora","Philippines","PH","LC",0,0,1,1,0,"prod",1,0,1,1,"IUCN","Amphibian","Anura","Dicroglossidae","Fejervarya","Fejervarya cancrivora","Dicroglossidae",113,15.8256637782903,"no","no",NA,NA,0,0,"Food - human",1,1,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,NA,NA,1,1
"137","Occidozyga laevis","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Dicroglossidae","Occidozyga","Occidozyga laevis","Dicroglossidae",48,19.1699904747738,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"138","Philautus surdus","Philippines","PH","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus surdus","Rhacophoridae",38.4,12.0930783316152,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"139","Philautus surrufus","Philippines","PH","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Philautus","Philautus surrufus","Rhacophoridae",35.4,8.07418788805266,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
