"","species","country","ISO","status","threat","threat_no_DD","Traded","prod","pet","pet_prod","UT_trade","Cites_trade","HC_trade","IUCN_text_trade","Source","taxa","Order","Family","genus","phyloname","phyloFamily","Body","ED","ED_95_taxa","ED_95_fam","Cites_type","Cites_purpose","Cites_pet","Cites_prod","UT_type","UT_trade_inter","UT_trade_nat","UT_trade_local","UT_trade_all","Cites_year","Cites_appendices","Cites_name","TradeCitesOrg","AppIcites","AppIIcites","AppIIIcites","AppNcites","Cites_splus","Cites_splus_listing","Cites_splus_name","Cites_lookalike","lookalike_only","API","HC_checked","HC_checked_by","keyword","IUCN_text_checked"
"243","Limnonectes jarujini","Malaysia","MY","LC",0,0,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Dicroglossidae","Limnonectes","Limnonectes jarujini","Dicroglossidae",65.245212808133,13.7724910889435,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"DE","DE",1,0
"244","Microhyla borneensis","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Microhyla","Microhyla borneensis","Microhylidae",25,14.4833158715683,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"245","Alcalus baluensis","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ceratobatrachidae","Alcalus","Ingerana baluensis","Ceratobatrachidae",NA,75.8869515787739,"yes","yes",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"246","Leptobrachium abbotti","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachium","Leptobrachium abbotti","Megophryidae",95,21.3847638496962,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"247","Leptobrachium abbotti","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachium","Leptobrachium abbotti","Megophryidae",95,21.3847638496962,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"248","Leptolalax dringi","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptolalax","Leptolalax dringi","Megophryidae",48,27.1217730118923,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"249","Leptolalax gracilis","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptolalax","Leptolalax gracilis","Megophryidae",48,55.4228313981387,"yes","yes",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"250","Meristogenys amoropalamus","Malaysia","MY","VU",1,1,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Ranidae","Meristogenys","Meristogenys amoropalamus","Ranidae",67.4,16.4361214897582,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"DE","DE",1,0
"251","Meristogenys amoropalamus","Malaysia","MY","VU",1,1,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Ranidae","Meristogenys","Meristogenys amoropalamus","Ranidae",67.4,16.4361214897582,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"DE","DE",1,0
"252","Meristogenys whiteheadi","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Meristogenys","Meristogenys whiteheadi","Ranidae",79.7,9.01422876983955,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"253","Rhacophorus angulirostris","Malaysia","MY","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Rhacophoridae","Rhacophorus","Rhacophorus angulirostris","Rhacophoridae",50,29.2742456806929,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"254","Leptolalax hamidi","Malaysia","MY","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptolalax","Leptolalax hamidi","Megophryidae",43,52.3782157671597,"yes","yes",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"255","Pelophryne guentheri","Malaysia","MY","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pelophryne","Pelophryne guentheri","Bufonidae",25,6.78269932745088,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"256","Pelophryne guentheri","Malaysia","MY","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pelophryne","Pelophryne guentheri","Bufonidae",25,6.78269932745088,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"257","Kalophrynus punctatus","Malaysia","MY","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Kalophrynus","Kalophrynus punctatus","Microhylidae",28.3,15.1261728257386,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"258","Leptobrachella mjobergi","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachella","Leptobrachella mjobergi","Megophryidae",20,31.1844682497847,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"259","Leptobrachella mjobergi","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachella","Leptobrachella mjobergi","Megophryidae",20,31.1844682497847,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"260","Rentapia everetti","Malaysia","MY","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Rentapia","Pedostibes everetti","Bufonidae",NA,30.5441540287376,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"261","Ingerophrynus parvus","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus parvus","Bufonidae",50,10.945635951516,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"262","Kalophrynus baluensis","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Kalophrynus","Kalophrynus baluensis","Microhylidae",47,9.64999458446733,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"263","Kalophrynus heterochirus","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Kalophrynus","Kalophrynus heterochirus","Microhylidae",33,10.9555079869347,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"264","Kalophrynus heterochirus","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Kalophrynus","Kalophrynus heterochirus","Microhylidae",33,10.9555079869347,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"265","Kalophrynus heterochirus","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Kalophrynus","Kalophrynus heterochirus","Microhylidae",33,10.9555079869347,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"266","Fejervarya cancrivora","Malaysia","MY","LC",0,0,1,1,0,"prod",1,0,1,1,"IUCN","Amphibian","Anura","Dicroglossidae","Fejervarya","Fejervarya cancrivora","Dicroglossidae",113,15.8256637782903,"no","no",NA,NA,0,0,"Food - human",1,1,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,NA,NA,1,1
"267","Huia cavitympanum","Malaysia","MY","LC",0,0,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Ranidae","Huia","Huia cavitympanum","Ranidae",80,38.8879497005327,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"DE","DE",1,0
"268","Limnonectes palavanensis","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Dicroglossidae","Limnonectes","Limnonectes palavanensis","Dicroglossidae",40,33.5377726655238,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"269","Limnonectes rhacodus","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Dicroglossidae","Limnonectes","Limnonectes rhacoda","Dicroglossidae",NA,7.46703168461756,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"270","Meristogenys jerboa","Malaysia","MY","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Meristogenys","Meristogenys jerboa","Ranidae",88.7,8.52983334062909,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"271","Meristogenys kinabaluensis","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Meristogenys","Meristogenys kinabaluensis","Ranidae",92.8,32.8964294980327,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"272","Occidozyga baluensis","Malaysia","MY","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Dicroglossidae","Occidozyga","Occidozyga baluensis","Dicroglossidae",35,42.6229600841905,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"273","Occidozyga laevis","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Dicroglossidae","Occidozyga","Occidozyga laevis","Dicroglossidae",48,19.1699904747738,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"274","Occidozyga lima","Malaysia","MY","LC",0,0,1,0,1,"pet",1,0,0,1,"IUCN","Amphibian","Anura","Dicroglossidae","Occidozyga","Occidozyga lima","Dicroglossidae",40,33.5148914095238,"no","no",NA,NA,0,0,"Pets/display animals, horticulture",1,0,0,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"275","Occidozyga martensii","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Dicroglossidae","Occidozyga","Occidozyga martensii","Dicroglossidae",33,22.0256900744238,"no","no",NA,NA,0,0,"Food - human, Other (free text)",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"276","Ingerophrynus gollum","Malaysia","MY","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus gollum","Bufonidae",55.0556051183739,12.692176062641,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"277","Odorrana monjerai","Malaysia","MY","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Odorrana","Odorrana monjerai","Ranidae",75,6.79358675945638,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"278","Pulchrana baramica","Malaysia","MY","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Ranidae","Pulchrana","Hylarana baramica","Ranidae",NA,17.4288986334714,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
