"","species","country","ISO","status","threat","threat_no_DD","Traded","prod","pet","pet_prod","UT_trade","Cites_trade","HC_trade","IUCN_text_trade","Source","taxa","Order","Family","genus","phyloname","phyloFamily","Body","ED","ED_95_taxa","ED_95_fam","Cites_type","Cites_purpose","Cites_pet","Cites_prod","UT_type","UT_trade_inter","UT_trade_nat","UT_trade_local","UT_trade_all","Cites_year","Cites_appendices","Cites_name","TradeCitesOrg","AppIcites","AppIIcites","AppIIIcites","AppNcites","Cites_splus","Cites_splus_listing","Cites_splus_name","Cites_lookalike","lookalike_only","API","HC_checked","HC_checked_by","keyword","IUCN_text_checked"
"89","Ansonia glandulosa","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia glandulosa","Bufonidae",39.7,9.63266266151193,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"90","Barbourula kalimantanensis","Indonesia","ID","EN",1,1,1,1,0,"unknown",0,0,1,0,"IUCN","Amphibian","Anura","Bombinatoridae","Barbourula","Barbourula kalimantanensis","Bombinatoridae",68,80.677767296875,"yes","yes",NA,NA,0,0,"Other household goods, Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"DE","DE",1,0
"91","Barbourula kalimantanensis","Indonesia","ID","EN",1,1,1,1,0,"unknown",0,0,1,0,"IUCN","Amphibian","Anura","Bombinatoridae","Barbourula","Barbourula kalimantanensis","Bombinatoridae",68,80.677767296875,"yes","yes",NA,NA,0,0,"Other household goods, Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"DE","DE",1,0
"92","Ansonia hanitschi","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia hanitschi","Bufonidae",37,18.4058973653408,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"93","Ansonia hanitschi","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia hanitschi","Bufonidae",37,18.4058973653408,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"94","Ansonia latidisca","Indonesia","ID","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia latidisca","Bufonidae",55,17.1408499212768,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"95","Ansonia leptopus","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia leptopus","Bufonidae",65,11.6722865759442,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"96","Ansonia leptopus","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia leptopus","Bufonidae",65,11.6722865759442,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"97","Ansonia longidigita","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia longidigita","Bufonidae",70,20.8358860818884,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"98","Ansonia latidisca","Indonesia","ID","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia latidisca","Bufonidae",55,17.1408499212768,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"99","Ansonia longidigita","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia longidigita","Bufonidae",70,20.8358860818884,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"100","Ansonia minuta","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia minuta","Bufonidae",29,21.7635493786817,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"101","Ansonia minuta","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia minuta","Bufonidae",29,21.7635493786817,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"102","Ansonia leptopus","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ansonia","Ansonia leptopus","Bufonidae",65,11.6722865759442,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"103","Litoria brongersmai","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria brongersmai","Hylidae",55.0556051183739,22.2903271933594,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"104","Phrynoidis asper","Indonesia","ID","LC",0,0,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Bufonidae","Phrynoidis","Phrynoidis aspera","Bufonidae",NA,20.4772213512564,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"IL","IL",0,0
"105","Litoria chloronota","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria chloronota","Hylidae",55.0556051183739,23.0561735708439,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"106","Litoria congenita","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria congenita","Hylidae",51.5605188045155,22.4735380185899,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"107","Litoria havina","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria havina","Hylidae",38,15.4825868535684,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"108","Phrynoidis asper","Indonesia","ID","LC",0,0,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Bufonidae","Phrynoidis","Phrynoidis aspera","Bufonidae",NA,20.4772213512564,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"IL","IL",0,0
"109","Ingerophrynus parvus","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus parvus","Bufonidae",50,10.945635951516,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"110","Ingerophrynus biporcatus","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus biporcatus","Bufonidae",80,19.356527474032,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"111","Ingerophrynus biporcatus","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus biporcatus","Bufonidae",80,19.356527474032,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"112","Litoria sanguinolenta","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria sanguinolenta","Hylidae",55.0556051183739,12.9831593680367,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"113","Ingerophrynus claviger","Indonesia","ID","EN",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus claviger","Bufonidae",56.4270072444057,10.945635951516,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"114","Ingerophrynus divergens","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus divergens","Bufonidae",55,25.9197555650641,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"115","Phrynoidis juxtaspera","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Phrynoidis","Phrynoidis juxtaspera","Bufonidae",215,20.4772213512564,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"116","Phrynoidis juxtaspera","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Phrynoidis","Phrynoidis juxtaspera","Bufonidae",215,20.4772213512564,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"117","Duttaphrynus melanostictus","Indonesia","ID","LC",0,0,1,1,1,"pet",1,0,0,1,"IUCN","Amphibian","Anura","Bufonidae","Duttaphrynus","Duttaphrynus melanostictus","Bufonidae",160,5.71815530759137,"no","no",NA,NA,0,0,"Medicine - human & veterinary, Pets/display animals, horticulture, Food - human",1,1,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"118","Duttaphrynus melanostictus","Indonesia","ID","LC",0,0,1,1,1,"pet",1,0,0,1,"IUCN","Amphibian","Anura","Bufonidae","Duttaphrynus","Duttaphrynus melanostictus","Bufonidae",160,5.71815530759137,"no","no",NA,NA,0,0,"Medicine - human & veterinary, Pets/display animals, horticulture, Food - human",1,1,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,1,1
"119","Ingerophrynus quadriporcatus","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus quadriporcatus","Bufonidae",60,17.7310172931282,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"120","Ingerophrynus quadriporcatus","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Ingerophrynus","Ingerophrynus quadriporcatus","Bufonidae",60,17.7310172931282,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"121","Duttaphrynus sumatranus","Indonesia","ID","CR",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Duttaphrynus","Duttaphrynus sumatranus","Bufonidae",43.8277102152223,18.7841852779237,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"122","Duttaphrynus valhallae","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Duttaphrynus","Duttaphrynus valhallae","Bufonidae",65.245212808133,14.3521898550311,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"123","Rentapia hosii","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Rentapia","Pedostibes hosii","Bufonidae",NA,23.0324047887564,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"124","Pelophryne brevipes","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pelophryne","Pelophryne brevipes","Bufonidae",46.4928706208311,12.4706886099018,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"125","Pelophryne rhopophilia","Indonesia","ID","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pelophryne","Pelophryne rhopophilia","Bufonidae",46.4928706208311,2.59217352402522,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"126","Pelophryne signata","Indonesia","ID","NT",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pelophryne","Pelophryne signata","Bufonidae",18,8.03221421070088,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"127","Pseudobufo subasper","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pseudobufo","Pseudobufo subasper","Bufonidae",155,62.5437200450004,"yes","yes",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"128","Pseudobufo subasper","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Bufonidae","Pseudobufo","Pseudobufo subasper","Bufonidae",155,62.5437200450004,"yes","yes",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"129","Litoria umbonata","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria umbonata","Hylidae",55.0556051183739,14.7625243737457,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"130","Litoria amboinensis","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria amboinensis","Hylidae",60,4.86701237353687,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"131","Litoria angiana","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria angiana","Hylidae",51.5605188045155,18.4497093200733,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"132","Litoria arfakiana","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria arfakiana","Hylidae",60,5.69769215976167,"no","no",NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"133","Litoria aruensis","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria aruensis","Hylidae",55.0556051183739,25.4705607791582,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"134","Litoria capitula","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria capitula","Hylidae",55.0556051183739,24.0515998717814,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"135","Litoria iris","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria iris","Hylidae",43,16.6248141401108,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"136","Litoria macki","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria macki","Hylidae",55.0556051183739,7.91413252016237,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"137","Litoria mystax","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria mystax","Hylidae",30,9.31869116037286,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"138","Litoria nigropunctata","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria nigropunctata","Hylidae",37.1,25.6421232830235,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"139","Litoria obtusirostris","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria obtusirostris","Hylidae",37,11.0421329212852,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"140","Litoria pratti","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria pratti","Hylidae",48.7,14.1981118741797,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"141","Litoria pygmaea","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria pygmaea","Hylidae",53,5.10395687616237,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"142","Litoria quadrilineata","Indonesia","ID","VU",1,1,1,0,1,"pet",1,0,1,1,"IUCN","Amphibian","Anura","Hylidae","Litoria","Litoria quadrilineata","Hylidae",51.5605188045155,4.78404562391748,"no","no",NA,NA,0,0,"Pets/display animals, horticulture",0,1,0,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,NA,NA,1,1
"143","Litoria vagabunda","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria vagabunda","Hylidae",37.4,24.0515998717814,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"144","Litoria wapogaensis","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria wapogaensis","Hylidae",33,3.54684979854258,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"145","Litoria wisselensis","Indonesia","ID","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Litoria","Litoria wisselensis","Hylidae",51.5605188045155,5.69689448509209,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"146","Nyctimystes fluviatilis","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Nyctimystes","Nyctimystes fluviatilis","Hylidae",NA,19.4724671761828,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"147","Nyctimystes granti","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Nyctimystes","Nyctimystes granti","Hylidae",NA,19.7948683200657,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"148","Nyctimystes montanus","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Nyctimystes","Nyctimystes montanus","Hylidae",NA,5.86545712833643,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"149","Nyctimystes humeralis","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Nyctimystes","Nyctimystes humeralis","Hylidae",NA,11.1120953548729,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"150","Litoria oktediensis","Indonesia","ID","DD",1,0,0,0,0,"unknown",0,0,0,0,"IUCN","Amphibian","Anura","Hylidae","Litoria",NA,NA,55.0556051183739,NA,NA,NA,NA,NA,0,0,"Food - human",0,0,1,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,"IL","IL",0,0
"151","Nyctimystes pulcher","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Hylidae","Nyctimystes","Nyctimystes pulcher","Hylidae",NA,5.94898463982018,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"152","Lechriodus aganoposis","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Limnodynastidae","Lechriodus","Lechriodus aganoposis","Myobatrachidae",77,8.33624016257365,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"153","Lechriodus platyceps","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Limnodynastidae","Lechriodus","Lechriodus platyceps","Myobatrachidae",95,13.4114419301473,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"154","Liophryne schlaginhaufeni","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Liophryne","Liophryne schlaginhaufeni","Microhylidae",43,42.9353358220889,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"155","Leptobrachella baluensis","Indonesia","ID","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachella","Leptobrachella baluensis","Megophryidae",19.6,20.7983280398923,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"156","Leptobrachella natunae","Indonesia","ID","DD",1,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachella","Leptobrachella natunae","Megophryidae",40.0302208772275,46.5152545195693,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"157","Leptobrachium hendricksoni","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachium","Leptobrachium hendricksoni","Megophryidae",64.4,33.9880077102712,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"158","Leptobrachium montanum","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachium","Leptobrachium montanum","Megophryidae",87,31.1162608193923,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"159","Leptobrachium montanum","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachium","Leptobrachium montanum","Megophryidae",87,31.1162608193923,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"160","Leptobrachium nigrops","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptobrachium","Leptobrachium nigrops","Megophryidae",50,33.9880057713712,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"161","Megophrys montana","Indonesia","ID","LC",0,0,1,0,1,"pet",1,0,1,1,"IUCN","Amphibian","Anura","Megophryidae","Megophrys","Megophrys montana","Megophryidae",90,14.6481663681486,"no","no",NA,NA,0,0,"Pets/display animals, horticulture",1,0,0,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,NA,NA,1,1
"162","Megophrys nasuta","Indonesia","ID","LC",0,0,1,0,1,"pet",1,0,1,1,"IUCN","Amphibian","Anura","Megophryidae","Megophrys","Megophrys nasuta","Megophryidae",160,14.6481658155486,"no","no",NA,NA,0,0,"Pets/display animals, horticulture",1,1,0,1,"0","0","0",0,0,0,0,0,0,"0","0","0",0,1,NA,NA,1,1
"163","Leptolalax pictus","Indonesia","ID","VU",1,1,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Leptolalax","Leptolalax pictus","Megophryidae",47,16.3376330467731,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"164","Copiula derongo","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Microhylidae","Copiula","Austrochaperina derongo","Microhylidae",NA,13.7389589487937,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
"165","Megophrys aceras","Indonesia","ID","LC",0,0,0,0,0,"not-trade",0,0,0,0,NA,"Amphibian","Anura","Megophryidae","Megophrys","Xenophrys aceras","Megophryidae",NA,16.3897509125236,"no","no",NA,NA,0,0,NA,NA,NA,NA,NA,"0","0","0",0,0,0,0,0,0,"0","0","0",0,0,NA,NA,0,0
